#,Region/ المنطقة,PC Code/ رمز مركز الانتخاب,Office #/ الللجنة الانتخابية #,Office/ الللجنة الانتخابية ,Main C/ الدائرة الانتخابية الرئيسية,SubC # / رقم الدائرة الفرعية ,SubC name / الدائرة الفرعية,Name PC,Mahalla / المحلة,Village / المدينة/القرية,نوع المركز / Type,E  خط العرض   / Coordinates E,N  خط العرض   / Coordinates N
1073, الجنوبية ,21058,9,سبها,سبها,25,ونزريك - الحطية - تمسان - المنصورة - إدري,مدرسة التحرير,المنصورة ,الشاطئ ,عام,13.03202,27.49254
1074, الجنوبية ,21059,9,سبها,سبها,25,ونزريك - الحطية - تمسان - المنصورة - إدري,مدرسة الشهيد عمر المختار,تمسان ,الشاطئ ,عام,13.11984,27.486915
1075, الجنوبية ,21060,9,سبها,سبها,25,ونزريك - الحطية - تمسان - المنصورة - إدري,شهداء فبراير,ونزريك ,الشاطئ ,عام,13.33376,27.47925
1076, الجنوبية ,21061,9,سبها,سبها,25,ونزريك - الحطية - تمسان - المنصورة - إدري,مدرسة الحطية,الحطية / ونزريك ,الشاطئ ,عام,13.27512,27.50092
1077,الجنوبية,21400,9,سبها ,سبها ,1,بني وليد - تاورغاء - بوقرين - الوشكة - زمزم - بونجيم.,"مقر الهيئة الليبية للأغاثة سبها, مفوضية الكشافة",,,نازحين,14.426168,27.042983
1078,الجنوبية,21500,9,سبها ,سبها ,1,بني وليد - تاورغاء - بوقرين - الوشكة - زمزم - بونجيم.," براك الشاطئ, مدرسة عقبة بن نافع منطقة زلواز قرب المركز الصحي",,,نازحين,14ْ 25 816,27ْ56 486
1079, الجنوبية ,22001,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),أوباري المركزية,اوباري,اوباري,عام,12.771264,26.589617
1080, الجنوبية ,22002,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),الوحدة العربية,اوباري,اوباري,عام,12.774677,26.59104
1081, الجنوبية ,22003,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),الجيل الصاعد,اوباري,المشروع,عام,12.729228,26.592654
1082, الجنوبية ,22004,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),سكينة بنت الحسين,اوباري,اوباري,عام,12.781114,26.584514
1083, الجنوبية ,22005,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),الديسة الابتدائية,اوباري,الديسة,عام,12.819364,26.586539
1084, الجنوبية ,22006,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),الفاروق,اوباري,الديسة,عام,12.832294,26.592308
1085, الجنوبية ,22007,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),أسامة بن زيد,الحطية,الحطية,عام,12.942019,26.574072
1086, الجنوبية ,22008,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),المجد الثانوية,القعيرات,القعيرات,عام,12.984392,26.524603
1087, الجنوبية ,22009,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),النهضة,الغريفة,الغريفة,عام,13.012211,26.528417
1088, الجنوبية ,22010,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),عمر بن الخطاب,الغريفة,الغريفة,عام,13.012824,26.518668
1089, الجنوبية ,22011,10,اوباري ,اوباري ,26,أوباري المدينة - الديسة  الحطية - القعيرات - الغريفه - جرمة -(مكون الطوارق),النجم الثاقب,جرمة,جرمة,عام,13.070994,26.528525
1090, الجنوبية ,22012,10,اوباري ,اوباري ,27,توش - ابريك - الفخفاخة - تويو ة -الخرائق - قرارقره - تكركيبة - الفجيج - (مكون الطوارق),مدرسة توش الابتدائية الاعدادية,توش,توش,عام,13.097653,26.540231
1091, الجنوبية ,22013,10,اوباري ,اوباري ,27,توش - ابريك - الفخفاخة - تويو ة -الخرائق - قرارقره - تكركيبة - الفجيج - (مكون الطوارق),الشهيد عمر المختار,ابريك,ابريك,عام,13.112875,26.554331
1092, الجنوبية ,22014,10,اوباري ,اوباري ,27,توش - ابريك - الفخفاخة - تويو ة -الخرائق - قرارقره - تكركيبة - الفجيج - (مكون الطوارق),الخرائق الابتداية والاعدادية,الخرائق,الخرائق,عام,13.180033,26.56015
1093, الجنوبية ,22015,10,اوباري ,اوباري ,27,توش - ابريك - الفخفاخة - تويو ة -الخرائق - قرارقره - تكركيبة - الفجيج - (مكون الطوارق),تويوة الابندائية والاعدادية,تويوة,تويوة,عام,13.149625,26.558306
1094, الجنوبية ,22016,10,اوباري ,اوباري ,27,توش - ابريك - الفخفاخة - تويو ة -الخرائق - قرارقره - تكركيبة - الفجيج - (مكون الطوارق),قراقرة الثانوية,قراقرة,قراقرة,عام,13.208547,26.554903
1095, الجنوبية ,22017,10,اوباري ,اوباري ,27,توش - ابريك - الفخفاخة - تويو ة -الخرائق - قرارقره - تكركيبة - الفجيج - (مكون الطوارق),مدرسة جمال عبدالناصر,تكركيبة,تكركيبة,عام,13.2422,26.559917
1096, الجنوبية ,22018,10,اوباري ,اوباري ,27,توش - ابريك - الفخفاخة - تويو ة -الخرائق - قرارقره - تكركيبة - الفجيج - (مكون الطوارق),عرب الصحراء,الفجيج,الفجيج,عام,13.313164,26.543656
1097, الجنوبية ,22019,10,اوباري ,اوباري ,28,بنت بيه - القراية - قبر عون - الرقيبة - التناحمة - الزويه - القلعة - اخليف - الحمرا -  بن حارث - الابيض - (مكون الطوارق),مدرسة لاركو الابتدائية,لاركو,لاركو,عام,13.363711,26.541942
1098, الجنوبية ,22020,10,اوباري ,اوباري ,28,بنت بيه - القراية - قبر عون - الرقيبة - التناحمة - الزويه - القلعة - اخليف - الحمرا -  بن حارث - الابيض - (مكون الطوارق),شهداء الهاني,القراية,القراية,عام,13.405114,26.547286
1099, الجنوبية ,22021,10,اوباري ,اوباري ,28,بنت بيه - القراية - قبر عون - الرقيبة - التناحمة - الزويه - القلعة - اخليف - الحمرا -  بن حارث - الابيض - (مكون الطوارق),النور,القراية,القراية,عام,13.436628,26.575494
1100, الجنوبية ,22022,10,اوباري ,اوباري ,28,بنت بيه - القراية - قبر عون - الرقيبة - التناحمة - الزويه - القلعة - اخليف - الحمرا -  بن حارث - الابيض - (مكون الطوارق),الرقيبة المركزية,الرقيبة,الرقيبة,عام,13.5615,26.598806
1101, الجنوبية ,22023,10,اوباري ,اوباري ,28,بنت بيه - القراية - قبر عون - الرقيبة - التناحمة - الزويه - القلعة - اخليف - الحمرا -  بن حارث - الابيض - (مكون الطوارق),خالد بن الوليد,الرقيبة,الرقيبة,عام,13.564231,26.602908
1102, الجنوبية ,22024,10,اوباري ,اوباري ,28,بنت بيه - القراية - قبر عون - الرقيبة - التناحمة - الزويه - القلعة - اخليف - الحمرا -  بن حارث - الابيض - (مكون الطوارق),التناحمة للتعليم الأساسي,التناحمة,التناحمة,عام,13.622383,26.624586
1103, الجنوبية ,22025,10,اوباري ,اوباري ,28,بنت بيه - القراية - قبر عون - الرقيبة - التناحمة - الزويه - القلعة - اخليف - الحمرا -  بن حارث - الابيض - (مكون الطوارق),بنت بية الثانوية,بنت بيه,بنت بيه,عام,13.651778,26.648994
1104, الجنوبية ,22026,10,اوباري ,اوباري ,28,بنت بيه - القراية - قبر عون - الرقيبة - التناحمة - الزويه - القلعة - اخليف - الحمرا -  بن حارث - الابيض - (مكون الطوارق),الهاني للتعليم الاساسي,اخليف,اخليف,عام,13.7543,26.674169
1105, الجنوبية ,22027,10,اوباري ,اوباري ,28,بنت بيه - القراية - قبر عون - الرقيبة - التناحمة - الزويه - القلعة - اخليف - الحمرا -  بن حارث - الابيض - (مكون الطوارق),مدرسة بن حارث الثانوية,بن حارث,بن حارث,عام,13.945775,26.7456
1106, الجنوبية ,22028,10,اوباري ,اوباري ,28,بنت بيه - القراية - قبر عون - الرقيبة - التناحمة - الزويه - القلعة - اخليف - الحمرا -  بن حارث - الابيض - (مكون الطوارق),الأبيض للتعليم الأساسي,الأبيض,الأبيض,عام,14.000019,26.763067
1107, الجنوبية ,22029,10,اوباري ,اوباري ,29,مرزق - جيزاو - إدليم - حج حجيل - (مكون التبو),ثانوية البنات,مرزق,مرزق,عام,13.9216,25.917711
1108, الجنوبية ,22030,10,اوباري ,اوباري ,29,مرزق - جيزاو - إدليم - حج حجيل - (مكون التبو),مرزق للبنين الإعدادية,مرزق,مرزق,عام,13.915083,25.916503
1109, الجنوبية ,22031,10,اوباري ,اوباري ,29,مرزق - جيزاو - إدليم - حج حجيل - (مكون التبو),مصعب بن عمير,مرزق,مرزق,عام,13.918617,25.919094
1110, الجنوبية ,22032,10,اوباري ,اوباري ,29,مرزق - جيزاو - إدليم - حج حجيل - (مكون التبو),عمر بن الخطاب,مرزق,مرزق,عام,13.900075,25.927433
1111, الجنوبية ,22033,10,اوباري ,اوباري ,29,مرزق - جيزاو - إدليم - حج حجيل - (مكون التبو),بند لواح,مرزق,مرزق,عام,13.914311,25.925242
1112, الجنوبية ,22034,10,اوباري ,اوباري ,29,مرزق - جيزاو - إدليم - حج حجيل - (مكون التبو),حج حجيل للتعليم الاساسي,حج حجيل,حج حجيل,عام,14.047497,25.9256
1113, الجنوبية ,22035,10,اوباري ,اوباري ,29,مرزق - جيزاو - إدليم - حج حجيل - (مكون التبو),جيزاو الشق الأول,جيزاو,جيزاو,عام,14.153356,25.874811
1114, الجنوبية ,22036,10,اوباري ,اوباري ,29,مرزق - جيزاو - إدليم - حج حجيل - (مكون التبو),مدرسة أدليم الثانوية,ادليم,ادليم,عام,14.086614,25.932267
1115, الجنوبية ,22037,10,اوباري ,اوباري ,30,أم الحمام - دوجال - اقارعتبة - مرحبا - تقروطين - السبيطات - تساوة - الجارن - مكنوسة - (مكون التبو),تساوة الشق الثاني,تساوة,تساوة,عام,13.503325,26.086028
1116, الجنوبية ,22038,10,اوباري ,اوباري ,30,أم الحمام - دوجال - اقارعتبة - مرحبا - تقروطين - السبيطات - تساوة - الجارن - مكنوسة - (مكون التبو),اقار الشق الاول,اقار,اقار,عام,13.552944,26.095594
1117, الجنوبية ,22039,10,اوباري ,اوباري ,30,أم الحمام - دوجال - اقارعتبة - مرحبا - تقروطين - السبيطات - تساوة - الجارن - مكنوسة - (مكون التبو),ثانوية السبيطات,السبيطات,السبيطات,عام,13.690269,26.097014
1118, الجنوبية ,22040,10,اوباري ,اوباري ,30,أم الحمام - دوجال - اقارعتبة - مرحبا - تقروطين - السبيطات - تساوة - الجارن - مكنوسة - (مكون التبو),مرحبا للتعليم الأساسي,مرحبا,مرحبا,عام,13.659628,26.100836
1119, الجنوبية ,22041,10,اوباري ,اوباري ,30,أم الحمام - دوجال - اقارعتبة - مرحبا - تقروطين - السبيطات - تساوة - الجارن - مكنوسة - (مكون التبو),انجارن للتعليم الاساسي,مكنوسة, تساوة ,عام," 13°23'59.69"""," 26°17'57.79"""
1120, الجنوبية ,22042,10,اوباري ,اوباري ,31,تراغن - فنقل - ام الارانب - مجدول - تمسه - زويلة -القطرون - تجرهي - البخي - مدروسة (مكون التبو),فنقل للتعليم الاساسي,فنقل,فنقل,عام,14.271042,25.921547
1121, الجنوبية ,22043,10,اوباري ,اوباري ,31,تراغن - فنقل - ام الارانب - مجدول - تمسه - زويلة -القطرون - تجرهي - البخي - مدروسة (مكون التبو),الجبار للتعليم الاساسي,الجبار,الجبار,عام,14.512056,25.86535
